"id"	"sex"	"degree"	"income"	"marital"	"age"	"height"	"weight"	"hrswrk"
"594"	1502	"MALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	53	73	240	38
"595"	1506	"FEMALE"	"HIGH SCHOOL"	33255	"NEVER MARRIED"	46	65	235	30
"596"	1507	"FEMALE"	"HIGH SCHOOL"	4064.5	"MARRIED"	52	62	135	25
"597"	1509	"FEMALE"	"HIGH SCHOOL"	12008.75	"NEVER MARRIED"	27	64	120	30
"598"	1512	"MALE"	"HIGH SCHOOL"	49882.5	"MARRIED"	65	70	160	60
"599"	1515	"FEMALE"	"HIGH SCHOOL"	2586.5	"MARRIED"	63	64	145	30
"600"	1517	"MALE"	"HIGH SCHOOL"	4064.5	"NEVER MARRIED"	21	73	147	39
"601"	1519	"FEMALE"	"BACHELOR"	24017.5	"MARRIED"	47	66	200	40
"602"	1520	"FEMALE"	"LT HIGH SCHOOL"	12008.75	"NEVER MARRIED"	36	62	182	30
"603"	1523	"MALE"	"HIGH SCHOOL"	369.5	"NEVER MARRIED"	26	68	190	30
"604"	1528	"MALE"	"HIGH SCHOOL"	13856.25	"NEVER MARRIED"	28	73	135	38
"605"	1531	"MALE"	"BACHELOR"	24017.5	"MARRIED"	37	75	185	45
"606"	1536	"FEMALE"	"HIGH SCHOOL"	2586.5	"WIDOWED"	46	62	162	20
"607"	1538	"FEMALE"	"HIGH SCHOOL"	20322.5	"MARRIED"	57	66	168	48
"608"	1543	"MALE"	"HIGH SCHOOL"	17551.25	"NEVER MARRIED"	31	73	180	40
"609"	1544	"MALE"	"GRADUATE"	73900	"SEPARATED"	40	70	205	55
"610"	1545	"FEMALE"	"GRADUATE"	24017.5	"MARRIED"	36	67	180	50
"611"	1548	"MALE"	"HIGH SCHOOL"	33255	"MARRIED"	57	71	215	52
"612"	1549	"FEMALE"	"BACHELOR"	27712.5	"MARRIED"	35	65	260	65
"613"	1550	"FEMALE"	"HIGH SCHOOL"	15703.75	"NEVER MARRIED"	37	60	146	42
"614"	1551	"MALE"	"HIGH SCHOOL"	8313.75	"MARRIED"	62	66	158	40
"615"	1555	"MALE"	"HIGH SCHOOL"	27712.5	"DIVORCED"	52	68	180	70
"616"	1557	"MALE"	"HIGH SCHOOL"	4064.5	"SEPARATED"	49	66	180	40
"617"	1558	"FEMALE"	"JUNIOR COLLEGE"	27712.5	"MARRIED"	57	63	165	37
"618"	1559	"MALE"	"JUNIOR COLLEGE"	73900	"MARRIED"	54	72	225	50
"619"	1560	"MALE"	"GRADUATE"	103460	"MARRIED"	37	73	285	89
"620"	1561	"MALE"	"HIGH SCHOOL"	8313.75	"MARRIED"	39	76	190	50
"621"	1565	"FEMALE"	"HIGH SCHOOL"	12008.75	"MARRIED"	49	63	180	30
"622"	1566	"FEMALE"	"HIGH SCHOOL"	40645	"WIDOWED"	67	64	130	30
"623"	1570	"MALE"	"HIGH SCHOOL"	15703.75	"NEVER MARRIED"	44	69	220	34
"624"	1581	"FEMALE"	"HIGH SCHOOL"	4803.5	"MARRIED"	45	59	250	15
"625"	1584	"FEMALE"	"HIGH SCHOOL"	369.5	"NEVER MARRIED"	52	72	265	32
"626"	1585	"MALE"	"LT HIGH SCHOOL"	24017.5	"MARRIED"	45	74	265	40
"627"	1588	"MALE"	"LT HIGH SCHOOL"	17551.25	"MARRIED"	41	69	180	32
"628"	1591	"FEMALE"	"JUNIOR COLLEGE"	40645	"MARRIED"	36	63	138	50
"629"	1592	"MALE"	"GRADUATE"	49882.5	"MARRIED"	50	68	140	40
"630"	1593	"FEMALE"	"BACHELOR"	49882.5	"DIVORCED"	59	63	180	34
"631"	1597	"MALE"	"HIGH SCHOOL"	33255	"MARRIED"	52	74	210	40
"632"	1602	"FEMALE"	"HIGH SCHOOL"	60967.5	"MARRIED"	59	62	165	40
"633"	1605	"MALE"	"GRADUATE"	158656.952	"SEPARATED"	43	75	280	80
"634"	1607	"FEMALE"	"GRADUATE"	40645	"DIVORCED"	37	67	170	40
"635"	1610	"MALE"	"HIGH SCHOOL"	6651	"NEVER MARRIED"	30	75	168	35
"636"	1614	"FEMALE"	"HIGH SCHOOL"	20322.5	"NEVER MARRIED"	52	63	153	25
"637"	1617	"MALE"	"HIGH SCHOOL"	4064.5	"DIVORCED"	50	72	185	25
"638"	1619	"MALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	25	65	140	20
"639"	1621	"FEMALE"	"HIGH SCHOOL"	5542.5	"NEVER MARRIED"	22	63	125	50
"640"	1623	"FEMALE"	"HIGH SCHOOL"	15703.75	"NEVER MARRIED"	46	65	170	40
"641"	1629	"FEMALE"	"HIGH SCHOOL"	13856.25	"MARRIED"	33	65	160	40
"642"	1632	"FEMALE"	"HIGH SCHOOL"	17551.25	"MARRIED"	56	68	136	12
"643"	1635	"MALE"	"HIGH SCHOOL"	40645	"MARRIED"	54	70	190	40
"644"	1641	"FEMALE"	"HIGH SCHOOL"	8313.75	"MARRIED"	46	60	138	40
"645"	1644	"MALE"	"HIGH SCHOOL"	49882.5	"MARRIED"	58	70	210	47
"646"	1646	"FEMALE"	"HIGH SCHOOL"	24017.5	"NEVER MARRIED"	41	65	219	40
"647"	1647	"FEMALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	29	65	160	40
"648"	1651	"FEMALE"	"GRADUATE"	103460	"MARRIED"	52	65	155	80
"649"	1658	"FEMALE"	"HIGH SCHOOL"	15703.75	"NEVER MARRIED"	26	65	140	40
"650"	1659	"FEMALE"	"HIGH SCHOOL"	5542.5	"NEVER MARRIED"	20	61	196	50
"651"	1664	"MALE"	"HIGH SCHOOL"	27712.5	"MARRIED"	47	66	155	40
"652"	1666	"FEMALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	53	64	165	40
"653"	1671	"FEMALE"	"BACHELOR"	33255	"NEVER MARRIED"	27	62	124	40
"654"	1674	"FEMALE"	"HIGH SCHOOL"	15703.75	"MARRIED"	29	65	122	32
"655"	1682	"MALE"	"HIGH SCHOOL"	60967.5	"NEVER MARRIED"	72	72	220	44
"656"	1684	"FEMALE"	"HIGH SCHOOL"	4803.5	"NEVER MARRIED"	47	63	215	40
"657"	1689	"MALE"	"LT HIGH SCHOOL"	20322.5	"MARRIED"	62	72	195	40
"658"	1692	"MALE"	"HIGH SCHOOL"	49882.5	"DIVORCED"	56	72	290	60
"659"	1694	"FEMALE"	"HIGH SCHOOL"	33255	"WIDOWED"	69	62	162	40
"660"	1695	"MALE"	"HIGH SCHOOL"	33255	"DIVORCED"	53	71	205	70
"661"	1698	"FEMALE"	"HIGH SCHOOL"	33255	"MARRIED"	47	62	225	45
"662"	1699	"FEMALE"	"HIGH SCHOOL"	33255	"WIDOWED"	56	65	230	35
"663"	1700	"MALE"	"HIGH SCHOOL"	49882.5	"MARRIED"	51	70	228	62
"664"	1701	"MALE"	"HIGH SCHOOL"	33255	"MARRIED"	47	72	210	58
"665"	1702	"FEMALE"	"HIGH SCHOOL"	20322.5	"NEVER MARRIED"	32	64	205	60
"666"	1703	"MALE"	"BACHELOR"	158656.952	"MARRIED"	64	72	210	40
"667"	1706	"MALE"	"HIGH SCHOOL"	24017.5	"NEVER MARRIED"	59	68	190	40
"668"	1707	"FEMALE"	"BACHELOR"	33255	"DIVORCED"	43	64	205	40
"669"	1709	"MALE"	"GRADUATE"	49882.5	"DIVORCED"	39	78	240	40
"670"	1710	"FEMALE"	"HIGH SCHOOL"	40645	"NEVER MARRIED"	30	66	142	31
"671"	1711	"FEMALE"	"HIGH SCHOOL"	20322.5	"DIVORCED"	57	61	167	80
"672"	1716	"FEMALE"	"HIGH SCHOOL"	2586.5	"MARRIED"	34	61	126	18
"673"	1721	"MALE"	"GRADUATE"	49882.5	"MARRIED"	52	70	253	40
"674"	1722	"FEMALE"	"HIGH SCHOOL"	33255	"NEVER MARRIED"	30	61	215	50
"675"	1729	"MALE"	"BACHELOR"	158656.952	"MARRIED"	60	72	200	45
"676"	1730	"MALE"	"GRADUATE"	60967.5	"MARRIED"	34	74	265	40
"677"	1732	"MALE"	"BACHELOR"	88680	"DIVORCED"	40	69	190	55
"678"	1733	"MALE"	"GRADUATE"	158656.952	"MARRIED"	62	71	220	40
"679"	1735	"MALE"	"HIGH SCHOOL"	10161.25	"MARRIED"	30	69	225	20
"680"	1736	"MALE"	"HIGH SCHOOL"	33255	"NEVER MARRIED"	32	68	250	38
"681"	1738	"FEMALE"	"JUNIOR COLLEGE"	17551.25	"MARRIED"	28	66	140	30
"682"	1739	"FEMALE"	"JUNIOR COLLEGE"	24017.5	"SEPARATED"	43	64	220	65
"683"	1740	"MALE"	"GRADUATE"	60967.5	"DIVORCED"	46	70	203	50
"684"	1747	"MALE"	"HIGH SCHOOL"	6651	"SEPARATED"	41	71	170	40
"685"	1761	"MALE"	"HIGH SCHOOL"	33255	"NEVER MARRIED"	52	70	200	40
"686"	1762	"MALE"	"HIGH SCHOOL"	1478	"DIVORCED"	52	70	160	40
"687"	1765	"MALE"	"GRADUATE"	158656.952	"MARRIED"	53	69	164	60
"688"	1766	"MALE"	"BACHELOR"	73900	"NEVER MARRIED"	29	67	160	55
"689"	1767	"MALE"	"HIGH SCHOOL"	13856.25	"NEVER MARRIED"	26	70	180	43
"690"	1774	"MALE"	"BACHELOR"	40645	"MARRIED"	32	75	285	40
"691"	1775	"FEMALE"	"JUNIOR COLLEGE"	4064.5	"MARRIED"	31	62	165	27
"692"	1777	"FEMALE"	"BACHELOR"	40645	"MARRIED"	26	66	300	48
"693"	1778	"FEMALE"	"HIGH SCHOOL"	40645	"MARRIED"	56	63	120	45
"694"	1783	"MALE"	"JUNIOR COLLEGE"	24017.5	"MARRIED"	51	68	242	51
"695"	1786	"MALE"	"JUNIOR COLLEGE"	60967.5	"DIVORCED"	51	72	275	44
"696"	1792	"FEMALE"	"HIGH SCHOOL"	24017.5	"DIVORCED"	54	65	150	51
"697"	1794	"MALE"	"HIGH SCHOOL"	60967.5	"MARRIED"	41	72	260	48
"698"	1795	"FEMALE"	"HIGH SCHOOL"	10161.25	"MARRIED"	33	62	130	24
"699"	1797	"FEMALE"	"BACHELOR"	10161.25	"MARRIED"	44	65	130	35
"700"	1802	"MALE"	"JUNIOR COLLEGE"	33255	"MARRIED"	54	72	225	80
"701"	1804	"MALE"	"LT HIGH SCHOOL"	24017.5	"SEPARATED"	42	72	160	47
"702"	1807	"MALE"	"HIGH SCHOOL"	40645	"MARRIED"	40	73	175	40
"703"	1810	"FEMALE"	"HIGH SCHOOL"	40645	"MARRIED"	77	58	158	20
"704"	1813	"FEMALE"	"BACHELOR"	15703.75	"NEVER MARRIED"	74	65	145	4
"705"	1816	"FEMALE"	"HIGH SCHOOL"	13856.25	"SEPARATED"	36	67	250	45
"706"	1817	"FEMALE"	"BACHELOR"	33255	"MARRIED"	57	71	175	40
"707"	1819	"FEMALE"	"HIGH SCHOOL"	20322.5	"MARRIED"	33	65	145	40
"708"	1822	"MALE"	"LT HIGH SCHOOL"	12008.75	"DIVORCED"	42	65	206	60
"709"	1826	"MALE"	"HIGH SCHOOL"	15703.75	"NEVER MARRIED"	23	74	175	40
"710"	1827	"MALE"	"BACHELOR"	10161.25	"MARRIED"	30	72	170	70
"711"	1829	"FEMALE"	"GRADUATE"	33255	"NEVER MARRIED"	32	72	170	50
"712"	1833	"MALE"	"GRADUATE"	60967.5	"MARRIED"	56	67	175	50
"713"	1838	"MALE"	"JUNIOR COLLEGE"	103460	"DIVORCED"	47	72	266	75
"714"	1841	"FEMALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	44	64	260	40
"715"	1843	"FEMALE"	"JUNIOR COLLEGE"	2586.5	"DIVORCED"	43	64	135	40
"716"	1844	"MALE"	"HIGH SCHOOL"	27712.5	"DIVORCED"	39	66	175	50
"717"	1846	"FEMALE"	"JUNIOR COLLEGE"	8313.75	"MARRIED"	54	65	218	62
"718"	1850	"FEMALE"	"HIGH SCHOOL"	4064.5	"MARRIED"	72	63	200	15
"719"	1854	"FEMALE"	"GRADUATE"	33255	"MARRIED"	56	67	165	40
"720"	1855	"FEMALE"	"HIGH SCHOOL"	12008.75	"MARRIED"	44	70	180	40
"721"	1862	"MALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	53	70	200	44
"722"	1865	"FEMALE"	"BACHELOR"	33255	"MARRIED"	54	62	177	40
"723"	1866	"FEMALE"	"HIGH SCHOOL"	12008.75	"NEVER MARRIED"	31	63	160	50
"724"	1877	"MALE"	"HIGH SCHOOL"	49882.5	"WIDOWED"	64	73	200	53
"725"	1878	"MALE"	"HIGH SCHOOL"	158656.952	"MARRIED"	61	69	250	60
"726"	1882	"FEMALE"	"HIGH SCHOOL"	49882.5	"DIVORCED"	41	70	169	70
"727"	1883	"MALE"	"BACHELOR"	33255	"MARRIED"	44	71	190	44
"728"	1884	"MALE"	"BACHELOR"	73900	"MARRIED"	57	70	205	40
"729"	1885	"MALE"	"HIGH SCHOOL"	103460	"MARRIED"	55	73	188	60
"730"	1886	"FEMALE"	"JUNIOR COLLEGE"	33255	"MARRIED"	46	69	135	47
"731"	1888	"MALE"	"HIGH SCHOOL"	27712.5	"DIVORCED"	37	72	180	40
"732"	1890	"MALE"	"HIGH SCHOOL"	40645	"DIVORCED"	42	75	245	40
"733"	1891	"FEMALE"	"HIGH SCHOOL"	20322.5	"DIVORCED"	30	62	165	40
"734"	1895	"FEMALE"	"BACHELOR"	40645	"DIVORCED"	50	63	112	47
"735"	1897	"MALE"	"JUNIOR COLLEGE"	40645	"MARRIED"	43	67	195	40
"736"	1899	"FEMALE"	"HIGH SCHOOL"	369.5	"DIVORCED"	51	67	139	30
"737"	1901	"MALE"	"HIGH SCHOOL"	49882.5	"MARRIED"	39	71	175	40
"738"	1903	"MALE"	"HIGH SCHOOL"	40645	"MARRIED"	43	68	175	58
"739"	1905	"FEMALE"	"HIGH SCHOOL"	27712.5	"MARRIED"	58	64	231	32
"740"	1907	"MALE"	"BACHELOR"	73900	"MARRIED"	37	70	205	80
"741"	1908	"MALE"	"HIGH SCHOOL"	17551.25	"DIVORCED"	30	59	115	8
"742"	1912	"FEMALE"	"LT HIGH SCHOOL"	4064.5	"WIDOWED"	66	66	119	33
"743"	1913	"FEMALE"	"BACHELOR"	8313.75	"MARRIED"	30	67	155	45
"744"	1914	"FEMALE"	"HIGH SCHOOL"	40645	"MARRIED"	57	63	200	55
"745"	1915	"MALE"	"GRADUATE"	60967.5	"MARRIED"	55	75	235	55
"746"	1916	"MALE"	"BACHELOR"	49882.5	"MARRIED"	64	71	254	50
"747"	1917	"FEMALE"	"HIGH SCHOOL"	60967.5	"MARRIED"	58	64	200	70
"748"	1920	"FEMALE"	"GRADUATE"	88680	"MARRIED"	31	67	180	40
"749"	1921	"MALE"	"HIGH SCHOOL"	88680	"MARRIED"	64	74	205	45
"750"	1923	"MALE"	"JUNIOR COLLEGE"	40645	"DIVORCED"	59	71	225	38
"751"	1925	"MALE"	"HIGH SCHOOL"	17551.25	"MARRIED"	29	77	216	39
"752"	1927	"FEMALE"	"HIGH SCHOOL"	33255	"NEVER MARRIED"	45	66	150	54
"753"	1928	"FEMALE"	"HIGH SCHOOL"	8313.75	"DIVORCED"	44	69	135	25
"754"	1931	"MALE"	"BACHELOR"	20322.5	"NEVER MARRIED"	34	64	183	40
"755"	1933	"MALE"	"GRADUATE"	158656.952	"MARRIED"	66	74	230	60
"756"	1934	"FEMALE"	"JUNIOR COLLEGE"	33255	"NEVER MARRIED"	26	64	165	50
"757"	1938	"MALE"	"LT HIGH SCHOOL"	27712.5	"NEVER MARRIED"	56	69	192	55
"758"	1944	"MALE"	"HIGH SCHOOL"	6651	"MARRIED"	29	72	280	45
"759"	1945	"MALE"	"BACHELOR"	40645	"DIVORCED"	52	68	210	40
"760"	1949	"MALE"	"BACHELOR"	15703.75	"NEVER MARRIED"	28	66	190	40
"761"	1951	"MALE"	"HIGH SCHOOL"	40645	"MARRIED"	33	68	225	60
"762"	1953	"MALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	44	69	200	40
"763"	1955	"FEMALE"	"BACHELOR"	27712.5	"MARRIED"	55	64	218	40
"764"	1960	"MALE"	"LT HIGH SCHOOL"	33255	"NEVER MARRIED"	56	63	145	60
"765"	1961	"FEMALE"	"HIGH SCHOOL"	17551.25	"NEVER MARRIED"	27	66	186	45
"766"	1962	"FEMALE"	"LT HIGH SCHOOL"	8313.75	"MARRIED"	34	65	176	36
"767"	1967	"MALE"	"HIGH SCHOOL"	40645	"WIDOWED"	58	73	218	60
"768"	1968	"FEMALE"	"HIGH SCHOOL"	4064.5	"DIVORCED"	38	61	140	20
"769"	1971	"MALE"	"LT HIGH SCHOOL"	13856.25	"DIVORCED"	44	73	240	45
"770"	1972	"FEMALE"	"BACHELOR"	15703.75	"NEVER MARRIED"	35	66	150	40
"771"	1974	"FEMALE"	"LT HIGH SCHOOL"	13856.25	"WIDOWED"	53	63	215	34
"772"	1975	"FEMALE"	"HIGH SCHOOL"	12008.75	"SEPARATED"	28	62	142	60
"773"	1977	"MALE"	"HIGH SCHOOL"	8313.75	"DIVORCED"	50	68	150	30
"774"	1978	"FEMALE"	"LT HIGH SCHOOL"	2586.5	"MARRIED"	65	70	140	40
"775"	1985	"FEMALE"	"HIGH SCHOOL"	12008.75	"DIVORCED"	63	64	150	12
"776"	1986	"FEMALE"	"BACHELOR"	27712.5	"NEVER MARRIED"	29	63	174	40
"777"	1987	"MALE"	"GRADUATE"	33255	"MARRIED"	60	74	215	60
"778"	1988	"MALE"	"HIGH SCHOOL"	3325.5	"NEVER MARRIED"	20	66	155	79
"779"	1989	"FEMALE"	"HIGH SCHOOL"	369.5	"DIVORCED"	65	66	157	40
"780"	1992	"FEMALE"	"HIGH SCHOOL"	15703.75	"DIVORCED"	67	66	180	40
"781"	2001	"MALE"	"LT HIGH SCHOOL"	12008.75	"SEPARATED"	58	67	180	20
"782"	2003	"MALE"	"LT HIGH SCHOOL"	40645	"DIVORCED"	45	65	175	35
"783"	2007	"FEMALE"	"HIGH SCHOOL"	24017.5	"NEVER MARRIED"	54	62	181	52
"784"	2008	"MALE"	"HIGH SCHOOL"	49882.5	"DIVORCED"	53	69	170	20
"785"	2019	"MALE"	"HIGH SCHOOL"	158656.952	"MARRIED"	39	70	268	40
"786"	2022	"FEMALE"	"HIGH SCHOOL"	4064.5	"NEVER MARRIED"	35	62	161	20
"787"	2023	"FEMALE"	"HIGH SCHOOL"	33255	"MARRIED"	25	65	200	57
"788"	2024	"MALE"	"HIGH SCHOOL"	40645	"MARRIED"	51	67	155	84
"789"	2027	"FEMALE"	"HIGH SCHOOL"	6651	"SEPARATED"	30	63	145	40
"790"	2029	"MALE"	"LT HIGH SCHOOL"	2586.5	"NEVER MARRIED"	49	71	115	32
"791"	2032	"FEMALE"	"LT HIGH SCHOOL"	24017.5	"MARRIED"	62	60	130	28
"792"	2033	"FEMALE"	"JUNIOR COLLEGE"	20322.5	"MARRIED"	35	64	150	30
"793"	2034	"MALE"	"BACHELOR"	158656.952	"MARRIED"	55	66	196	70
"794"	2038	"FEMALE"	"GRADUATE"	40645	"DIVORCED"	41	69	150	50
"795"	2039	"MALE"	"JUNIOR COLLEGE"	40645	"MARRIED"	53	65	165	40
"796"	2044	"FEMALE"	"HIGH SCHOOL"	17551.25	"DIVORCED"	61	60	165	89
"797"	2045	"MALE"	"HIGH SCHOOL"	33255	"WIDOWED"	48	68	145	40
"798"	2046	"MALE"	"HIGH SCHOOL"	1478	"NEVER MARRIED"	21	67	150	33
"799"	2049	"MALE"	"HIGH SCHOOL"	24017.5	"NEVER MARRIED"	36	68	200	40
"800"	2050	"MALE"	"HIGH SCHOOL"	13856.25	"DIVORCED"	32	72	185	40
"801"	2052	"FEMALE"	"GRADUATE"	49882.5	"NEVER MARRIED"	29	61	103	45
"802"	2058	"MALE"	"JUNIOR COLLEGE"	33255	"MARRIED"	31	71	168	45
"803"	2064	"FEMALE"	"HIGH SCHOOL"	15703.75	"WIDOWED"	61	63	165	40
"804"	2066	"FEMALE"	"GRADUATE"	33255	"DIVORCED"	43	70	160	50
"805"	2067	"FEMALE"	"BACHELOR"	60967.5	"DIVORCED"	43	67	165	40
"806"	2069	"MALE"	"GRADUATE"	17551.25	"SEPARATED"	58	69	168	35
"807"	2070	"FEMALE"	"GRADUATE"	60967.5	"NEVER MARRIED"	34	64	164	50
"808"	2074	"FEMALE"	"HIGH SCHOOL"	17551.25	"MARRIED"	53	66	213	50
"809"	2075	"FEMALE"	"GRADUATE"	60967.5	"MARRIED"	56	63	129	45
"810"	2078	"FEMALE"	"HIGH SCHOOL"	33255	"NEVER MARRIED"	38	68	130	35
"811"	2079	"FEMALE"	"HIGH SCHOOL"	8313.75	"WIDOWED"	61	66	185	35
"812"	2080	"MALE"	"HIGH SCHOOL"	20322.5	"DIVORCED"	65	68	170	50
"813"	2081	"MALE"	"HIGH SCHOOL"	33255	"DIVORCED"	48	71	170	49
"814"	2082	"MALE"	"LT HIGH SCHOOL"	49882.5	"MARRIED"	32	69	170	40
"815"	2085	"MALE"	"JUNIOR COLLEGE"	20322.5	"SEPARATED"	61	67	147	20
"816"	2087	"FEMALE"	"HIGH SCHOOL"	20322.5	"SEPARATED"	25	64	147	38
"817"	2090	"FEMALE"	"HIGH SCHOOL"	27712.5	"MARRIED"	64	71	152	55
"818"	2093	"FEMALE"	"HIGH SCHOOL"	20322.5	"WIDOWED"	67	63	125	30
"819"	2098	"MALE"	"HIGH SCHOOL"	40645	"MARRIED"	43	65	195	52
"820"	2099	"MALE"	"HIGH SCHOOL"	15703.75	"SEPARATED"	39	71	205	70
"821"	2100	"MALE"	"LT HIGH SCHOOL"	33255	"MARRIED"	56	70	240	50
"822"	2102	"MALE"	"LT HIGH SCHOOL"	12008.75	"MARRIED"	29	64	178	40
"823"	2107	"MALE"	"JUNIOR COLLEGE"	24017.5	"NEVER MARRIED"	27	70	210	20
"824"	2111	"FEMALE"	"HIGH SCHOOL"	17551.25	"MARRIED"	35	60	154	40
"825"	2112	"FEMALE"	"HIGH SCHOOL"	15703.75	"NEVER MARRIED"	42	67	200	40
"826"	2113	"MALE"	"HIGH SCHOOL"	33255	"MARRIED"	37	58	135	40
"827"	2118	"MALE"	"HIGH SCHOOL"	33255	"NEVER MARRIED"	33	70	285	40
"828"	2123	"FEMALE"	"LT HIGH SCHOOL"	17551.25	"DIVORCED"	53	67	260	40
"829"	2132	"FEMALE"	"LT HIGH SCHOOL"	24017.5	"DIVORCED"	41	66	220	40
"830"	2133	"MALE"	"HIGH SCHOOL"	20322.5	"MARRIED"	27	73	300	60
"831"	2143	"FEMALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	51	64	170	40
"832"	2147	"MALE"	"HIGH SCHOOL"	12008.75	"MARRIED"	48	71	240	40
"833"	2149	"FEMALE"	"HIGH SCHOOL"	158656.952	"MARRIED"	62	64	180	60
"834"	2150	"FEMALE"	"JUNIOR COLLEGE"	4064.5	"NEVER MARRIED"	31	64	160	43
"835"	2152	"FEMALE"	"BACHELOR"	40645	"MARRIED"	39	64	135	30
"836"	2154	"MALE"	"BACHELOR"	60967.5	"MARRIED"	36	75	200	50
"837"	2155	"MALE"	"HIGH SCHOOL"	158656.952	"MARRIED"	65	71	215	40
"838"	2161	"MALE"	"BACHELOR"	49882.5	"MARRIED"	65	70	180	50
"839"	2163	"MALE"	"HIGH SCHOOL"	15703.75	"MARRIED"	79	65	130	30
"840"	2165	"MALE"	"BACHELOR"	33255	"WIDOWED"	40	70	240	60
"841"	2166	"FEMALE"	"JUNIOR COLLEGE"	27712.5	"SEPARATED"	44	65	160	42
"842"	2168	"FEMALE"	"HIGH SCHOOL"	17551.25	"DIVORCED"	68	65	165	20
"843"	2171	"MALE"	"BACHELOR"	40645	"DIVORCED"	47	73	265	38
"844"	2172	"MALE"	"HIGH SCHOOL"	20322.5	"DIVORCED"	39	72	230	40
"845"	2173	"FEMALE"	"JUNIOR COLLEGE"	8313.75	"NEVER MARRIED"	36	66	195	52
"846"	2174	"MALE"	"HIGH SCHOOL"	40645	"DIVORCED"	33	70	225	50
"847"	2176	"FEMALE"	"BACHELOR"	24017.5	"DIVORCED"	40	66	155	40
"848"	2178	"MALE"	"GRADUATE"	40645	"MARRIED"	37	74	180	40
"849"	2181	"FEMALE"	"HIGH SCHOOL"	8313.75	"NEVER MARRIED"	34	65	202	73
"850"	2182	"MALE"	"HIGH SCHOOL"	24017.5	"NEVER MARRIED"	27	71	170	38
"851"	2184	"MALE"	"BACHELOR"	33255	"MARRIED"	32	72	185	50
"852"	2185	"MALE"	"HIGH SCHOOL"	27712.5	"NEVER MARRIED"	32	65	210	53
"853"	2188	"MALE"	"HIGH SCHOOL"	60967.5	"MARRIED"	55	69	240	50
"854"	2194	"MALE"	"HIGH SCHOOL"	60967.5	"DIVORCED"	53	72	205	55
"855"	2195	"MALE"	"HIGH SCHOOL"	5542.5	"NEVER MARRIED"	21	67	230	40
"856"	2196	"MALE"	"BACHELOR"	73900	"NEVER MARRIED"	61	72	230	50
"857"	2209	"FEMALE"	"GRADUATE"	88680	"MARRIED"	34	66	148	30
"858"	2210	"MALE"	"HIGH SCHOOL"	40645	"MARRIED"	60	69	215	10
"859"	2213	"FEMALE"	"HIGH SCHOOL"	15703.75	"MARRIED"	25	61	125	12
"860"	2214	"FEMALE"	"GRADUATE"	8313.75	"MARRIED"	53	66	200	40
"861"	2216	"FEMALE"	"HIGH SCHOOL"	17551.25	"MARRIED"	56	63	110	40
"862"	2217	"FEMALE"	"HIGH SCHOOL"	2586.5	"WIDOWED"	35	61	180	40
"863"	2218	"MALE"	"JUNIOR COLLEGE"	20322.5	"MARRIED"	30	70	187	40
"864"	2220	"MALE"	"HIGH SCHOOL"	6651	"NEVER MARRIED"	26	76	230	60
"865"	2221	"MALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	33	73	165	70
"866"	2222	"FEMALE"	"HIGH SCHOOL"	24017.5	"DIVORCED"	32	67	170	40
"867"	2223	"FEMALE"	"GRADUATE"	60967.5	"MARRIED"	42	65	140	70
"868"	2225	"MALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	26	62	157	70
"869"	2228	"FEMALE"	"JUNIOR COLLEGE"	40645	"NEVER MARRIED"	41	68	180	40
"870"	2230	"MALE"	"BACHELOR"	27712.5	"MARRIED"	48	71	200	40
"871"	2231	"MALE"	"BACHELOR"	60967.5	"MARRIED"	28	71	160	50
"872"	2232	"MALE"	"BACHELOR"	49882.5	"MARRIED"	37	74	230	80
"873"	2234	"MALE"	"HIGH SCHOOL"	49882.5	"MARRIED"	40	72	175	40
"874"	2235	"FEMALE"	"HIGH SCHOOL"	3325.5	"MARRIED"	24	65	245	40
"875"	2237	"MALE"	"HIGH SCHOOL"	1478	"NEVER MARRIED"	58	71	220	25
"876"	2238	"MALE"	"JUNIOR COLLEGE"	33255	"NEVER MARRIED"	47	66	157	48
"877"	2241	"MALE"	"BACHELOR"	40645	"MARRIED"	27	72	170	50
"878"	2244	"FEMALE"	"GRADUATE"	60967.5	"MARRIED"	31	64	155	56
"879"	2246	"FEMALE"	"HIGH SCHOOL"	369.5	"MARRIED"	47	70	168	15
"880"	2254	"FEMALE"	"HIGH SCHOOL"	6651	"MARRIED"	55	65	190	5
"881"	2256	"MALE"	"HIGH SCHOOL"	369.5	"NEVER MARRIED"	44	71	150	40
"882"	2259	"MALE"	"LT HIGH SCHOOL"	15703.75	"MARRIED"	58	71	180	40
"883"	2261	"MALE"	"BACHELOR"	158656.952	"MARRIED"	48	74	260	60
"884"	2263	"MALE"	"HIGH SCHOOL"	49882.5	"MARRIED"	49	72	240	40
"885"	2264	"MALE"	"BACHELOR"	40645	"MARRIED"	38	71	180	40
